model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,smote_strategy,xgb_learning_rate,rf_n_estimators,rf_max_depth,ada_n_estimators,rus_n_estimators
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run095_strategy=0.2_threshold=0.5_estima,0.2,0.1,100,15,200,200
RandomForest,0.5,0.9425087108013938,0.9462081128747796,0.9953617810760668,0.9701627486437613,0.9851266984943078,0.2701939078415348,0.6590379008746354,0.9583303594966528,1073,61,9,5,run095_strategy=0.2_threshold=0.5_estima,0.2,0.1,100,15,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run095_strategy=0.2_threshold=0.5_estima,0.2,0.1,100,15,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run095_strategy=0.2_threshold=0.5_estima,0.2,0.1,100,15,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run095_strategy=0.2_threshold=0.5_estima,0.2,0.1,100,15,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
RandomForest,0.5,0.9163763066202091,0.9580223880597015,0.9526901669758813,0.9553488372093023,0.9537518573551264,0.29818233931782406,0.7298701298701298,0.9667989556571401,1027,45,25,51,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run096_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
RandomForest,0.5,0.9163763066202091,0.9580223880597015,0.9526901669758813,0.9553488372093023,0.9537518573551264,0.29818233931782406,0.7298701298701298,0.9667989556571401,1027,45,25,51,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run097_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,5,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
RandomForest,0.5,0.9468641114982579,0.9560538116591928,0.9888682745825603,0.9721842225262198,0.9821264050119771,0.41367935172420467,0.682454280413464,0.9626064346145142,1066,49,21,12,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run098_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
RandomForest,0.5,0.9468641114982579,0.9560538116591928,0.9888682745825603,0.9721842225262198,0.9821264050119771,0.41367935172420467,0.682454280413464,0.9626064346145142,1066,49,21,12,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run099_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,10,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
RandomForest,0.5,0.9433797909407665,0.9486271036315324,0.9935064935064936,0.970548255550521,0.9841940819702261,0.3093482223924924,0.6685661277498012,0.9609652875719861,1071,58,12,7,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run100_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
RandomForest,0.5,0.9433797909407665,0.9486271036315324,0.9935064935064936,0.970548255550521,0.9841940819702261,0.3093482223924924,0.6685661277498012,0.9609652875719861,1071,58,12,7,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run101_strategy=0.2_threshold=0.5_estima,0.2,0.1,300,15,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
RandomForest,0.5,0.9207317073170732,0.958217270194986,0.9573283858998145,0.9577726218097448,0.9575060308034886,0.3123937322530966,0.731924198250729,0.96678753780024,1032,45,25,46,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run102_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
RandomForest,0.5,0.9207317073170732,0.958217270194986,0.9573283858998145,0.9577726218097448,0.9575060308034886,0.3123937322530966,0.731924198250729,0.96678753780024,1032,45,25,46,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run103_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,5,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
RandomForest,0.5,0.9468641114982579,0.9560538116591928,0.9888682745825603,0.9721842225262198,0.9821264050119771,0.41367935172420467,0.6777498012191889,0.9615578614831064,1066,49,21,12,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run104_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
RandomForest,0.5,0.9468641114982579,0.9560538116591928,0.9888682745825603,0.9721842225262198,0.9821264050119771,0.41367935172420467,0.6777498012191889,0.9615580858587698,1066,49,21,12,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run105_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,10,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
RandomForest,0.5,0.9433797909407665,0.9486271036315324,0.9935064935064936,0.970548255550521,0.9841940819702261,0.3093482223924924,0.671587596077392,0.9608127513121598,1071,58,12,7,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run106_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
RandomForest,0.5,0.9433797909407665,0.9486271036315324,0.9935064935064936,0.970548255550521,0.9841940819702261,0.3093482223924924,0.671587596077392,0.9608127513121598,1071,58,12,7,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
XGBoost,0.5,0.8893728222996515,0.9541547277936963,0.9267161410018553,0.9402352941176471,0.9320768800149282,0.20358452291152318,0.6209382454280413,0.9532917839113,999,48,22,79,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
AdaBoost,0.5,0.8754355400696864,0.95968534906588,0.9053803339517625,0.9317422434367542,0.9157440420341527,0.24057959442465776,0.7043996819507023,0.9649008578696274,976,41,29,102,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
RUSBoost,0.5,0.8841463414634146,0.9565217391304348,0.9183673469387755,0.9370563180312352,0.9257527585561998,0.22130268965497044,0.6888218923933209,0.9630828692644076,990,45,25,88,run107_strategy=0.2_threshold=0.5_estima,0.2,0.1,500,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run108_strategy=0.3_threshold=0.3_estima,0.3,0.01,100,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run108_strategy=0.3_threshold=0.3_estima,0.3,0.01,100,5,100,200
RandomForest,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.7380665253114234,0.9664468523952747,1068,59,11,10,run108_strategy=0.3_threshold=0.3_estima,0.3,0.01,100,5,100,200
XGBoost,0.3,0.9381533101045296,0.9581437670609645,0.9768089053803339,0.9673863114377583,0.9730179264461283,0.37840601090575554,0.6745428041346408,0.9579695232775587,1053,46,24,25,run108_strategy=0.3_threshold=0.3_estima,0.3,0.01,100,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run108_strategy=0.3_threshold=0.3_estima,0.3,0.01,100,5,100,200
