model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run208,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
RUSBoost,0.5,0.8885017421602788,0.9567307692307693,0.9230055658627088,0.939565627950897,0.929559043348281,0.22962440033098666,0.6812483434932415,0.9621649609964915,995,45,25,83,run208,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run209,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run209,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
RUSBoost,0.5,0.9163763066202091,0.9512867647058824,0.9601113172541744,0.9556786703601108,0.9583333333333334,0.21822117223171972,0.679737609329446,0.9615122368779425,1035,53,17,43,run209,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run210,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run210,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
RUSBoost,0.5,0.8885017421602788,0.9567307692307693,0.9230055658627088,0.939565627950897,0.929559043348281,0.22962440033098666,0.6812483434932415,0.9621649609964915,995,45,25,83,run210,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run211,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run211,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
AdaBoost,0.5,0.882404181184669,0.9591041869522883,0.9137291280148423,0.9358669833729216,0.9224573890241619,0.24447549598547583,0.7022727272727273,0.9649458134717321,985,42,28,93,run211,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run212,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run212,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
AdaBoost,0.5,0.882404181184669,0.9591041869522883,0.9137291280148423,0.9358669833729216,0.9224573890241619,0.24447549598547583,0.7022727272727273,0.9649458134717321,985,42,28,93,run212,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run213,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run213,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
AdaBoost,0.5,0.882404181184669,0.9591041869522883,0.9137291280148423,0.9358669833729216,0.9224573890241619,0.24447549598547583,0.7022727272727273,0.9649458134717321,985,42,28,93,run213,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run214,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run214,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9525939177101967,0.9879406307977736,0.9699453551912568,0.9806629834254144,0.346185191510167,0.7060429366551816,0.9644385585065296,1065,53,17,13,run214,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run215,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run215,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9433797909407665,0.9494232475598935,0.9925788497217068,0.9705215419501134,0.9836366979224123,0.3183621416115134,0.6663795388285185,0.9596360083289125,1070,57,13,8,run215,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run216,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run216,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9566787003610109,0.9833024118738405,0.969807868252516,0.977859778597786,0.3883060197903089,0.7331433872250201,0.9665723909645523,1060,48,22,18,run216,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run217,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run217,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9509803921568627,0.9897959183673469,0.97,0.9817813765182186,0.3282307143657475,0.709541478929234,0.9651314878089687,1067,55,15,11,run217,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run218,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run218,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9433797909407665,0.9494232475598935,0.9925788497217068,0.9705215419501134,0.9836366979224123,0.3183621416115134,0.6821097270076861,0.9604374621731351,1070,57,13,8,run218,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run219,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run219,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9425087108013938,0.9566787003610109,0.9833024118738405,0.969807868252516,0.977859778597786,0.3883060197903089,0.7270606944076332,0.9658663951825887,1060,48,22,18,run219,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run220,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run220,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9433797909407665,0.951828724353256,0.9897959183673469,0.9704411095952705,0.9819620835634087,0.3447953575650043,0.7061887092499337,0.9648204200973065,1067,54,16,11,run220,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run221,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run221,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9433797909407665,0.9494232475598935,0.9925788497217068,0.9705215419501134,0.9836366979224123,0.3183621416115134,0.6786906970580441,0.9593815293615532,1070,57,13,8,run221,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run222,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run222,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9433797909407665,0.9567177637511272,0.9842300556586271,0.9702789208962048,0.9786017339974175,0.39430074964664846,0.7303737079247283,0.9658443183643639,1061,48,22,17,run222,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run223,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run223,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9442508710801394,0.9518716577540107,0.9907235621521335,0.9709090909090909,0.9827015090172985,0.3526988221639214,0.7023986217863769,0.9643329124966382,1068,54,16,10,run223,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run224,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run224,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9416376306620209,0.9477413640389726,0.9925788497217068,0.9696420480289987,0.9832751332475648,0.2808144156026337,0.6825337927378744,0.9594672214469437,1070,59,11,8,run224,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run225,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run225,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8754355400696864,0.9490874159462056,0.9165120593692022,0.9325153374233128,0.9228470016813002,0.1311733305085272,0.6236946726742646,0.9541088457837543,988,53,17,90,run225,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run226,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run226,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8945993031358885,0.9552806850618458,0.9313543599257885,0.9431658055425082,0.9360432593697557,0.2236250987653899,0.6522661012456932,0.955879754143368,1004,47,23,74,run226,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run227,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run227,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8693379790940766,0.9470134874759152,0.911873840445269,0.9291115311909263,0.9186915887850468,0.10256130273328182,0.5959978796713491,0.9502267472384978,983,55,15,95,run227,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run228,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run228,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.9006968641114983,0.9538606403013182,0.9397031539888683,0.9467289719626168,0.9425009304056569,0.2178816547259287,0.6442353564802545,0.9555198211968232,1013,49,21,65,run228,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run229,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run229,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8641114982578397,0.9458413926499033,0.9072356215213359,0.9261363636363636,0.9147025813692481,0.08579950427350833,0.5844155844155844,0.9505115148703055,978,56,14,100,run229,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run230,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run230,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8963414634146342,0.9545023696682464,0.9341372912801484,0.9442100328176277,0.9381404881684368,0.21786251266868426,0.6278955738139412,0.9533864243585208,1007,48,22,71,run230,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run231,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run231,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8606271777003485,0.9473684210526315,0.9016697588126159,0.9239543726235742,0.9104533533158486,0.10112374658901942,0.5783858998144713,0.9503522463635177,972,54,16,106,run231,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8344947735191638,0.9625,0.8571428571428571,0.9067713444553483,0.8763277693474962,0.22169559348397694,0.7147826663132786,0.9640531748630048,924,36,34,154,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7064459930313589,0.9637046307884856,0.7142857142857143,0.8204581779435269,0.7532772451575034,0.15606070051470894,0.675311423270607,0.9580409716922611,770,29,41,308,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run232,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run233,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run233,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run233,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run234,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run234,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run234,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run235,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run235,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run235,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run236,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run236,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run236,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run237,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run237,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run237,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run238,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run238,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
RUSBoost,0.7,0.8048780487804879,0.9581545064377682,0.8283858998144712,0.8885572139303483,0.8514492753623188,0.16606655487114247,0.679737609329446,0.9615122368779425,893,39,31,185,run238,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run239,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run239,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
RUSBoost,0.7,0.8301393728222997,0.9565667011375388,0.8580705009276438,0.9046454767726161,0.8761129001704868,0.16945104082424603,0.6812483434932415,0.9621649609964915,925,42,28,153,run239,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run240,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run240,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run240,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run241,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run241,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run241,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run242,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run242,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
AdaBoost,0.7,0.8118466898954704,0.9585106382978723,0.8358070500927643,0.8929633300297324,0.8577684691546078,0.17311869658815301,0.7022727272727273,0.9649458134717321,901,39,31,177,run242,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run243,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
